setting,num_stages,num_warps,group_m,block_m,tiles,rows_per_expert,tokens,rep,ms_p50,ms_min,ms_stdev,iters,status,detail,instrument,warmup_ms,trials,sm_clock_load_mhz,sm_clock_start_mhz,sm_clock_end_mhz,clock_samples_mhz,power_w,clock_level_ok,clock_drift_ok,l2_flush,clock_level_side
s2w4g1,2,4,1,256,3,768,3072,2,6.792400121688843,6.674592018127441,0.3253832175774285,58,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.5609278678894,3,1830.0,1830.0,1815.0,1830 1845 1845 1830 1830 1830 1830 1830 1830 1770 1770 1410 1410 1695 1695 1785 1785 1830 1830 1830 1830 1815 1815 1815,676.47,False,True,True,high
s3w8g8,3,8,8,64,12,768,3072,2,7.265888214111328,7.10537576675415,0.3608164733699886,55,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,357.79497718811035,3,1500.0,1515.0,1500.0,1515 1515 1515 1515 1515 1515 1515 1515 1515 1410 1410 1200 1200 1440 1440 1470 1470 1515 1515 1500 1500 1500 1500 1500,690.418,True,True,True,
s5w8g1,5,8,1,64,12,768,3072,2,8.899456024169922,8.681632041931152,1.026247986622048,45,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,345.673282623291,3,1395.0,1410.0,1410.0,1410 1410 1410 1410 1410 1410 1410 1395 1395 765 765 870 870 1305 1305 1380 1380 1395 1395 1395 1395 1395 1395 1410 1410,694.918,True,True,True,
s5w8g1,5,8,1,256,3,768,3072,2,5.91979193687439,5.768832206726074,0.29373418282762626,66,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.5055661201477,3,1650.0,1650.0,1665.0,1650 1680 1680 1665 1665 1680 1680 1680 1680 1515 1515 1470 1470 1635 1635 1650 1650 1665 1665 1650 1650 1650 1650 1665,693.571,False,True,True,high
s3w8g16,3,8,16,256,3,768,3072,2,5.900240182876587,5.8133440017700195,0.3355526032096714,68,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.9537253379822,3,1695.0,1710.0,1695.0,1710 1710 1710 1695 1695 1695 1695 1695 1695 1500 1500 1410 1410 1605 1605 1665 1665 1695 1695 1680 1680 1695 1695 1695,671.787,False,True,True,high
s4w8g1,4,8,1,256,3,768,3072,2,5.806431770324707,5.6596479415893555,0.370228530185991,69,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.20265674591064,3,1680.0,1695.0,1710.0,1695 1710 1710 1695 1695 1680 1680 1695 1695 1665 1665 1305 1305 1575 1575 1650 1650 1680 1680 1680 1680 1680 1680 1710,679.437,False,True,True,high
s2w8g1,2,8,1,256,3,768,3072,2,6.390655994415283,6.302879810333252,0.30007246082817685,62,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.37993144989014,3,1687.5,1680.0,1695.0,1680 1710 1710 1695 1695 1680 1680 1710 1710 1650 1650 1365 1620 1620 1665 1665 1710 1710 1665 1665 1695 1695 1695 1695,684.286,False,True,True,high
s2w4g1,2,4,1,64,12,768,3072,2,8.396143913269043,7.660768032073975,1.02443204518628,48,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.14483308792114,3,1432.5,1455.0,1440.0,1455 1455 1455 1455 1455 1455 1455 1425 1425 1305 1305 630 630 1350 1350 1425 1425 1440 1440 1440 1440 1425 1425 1440,696.487,True,True,True,
s3w8g16,3,8,16,64,12,768,3072,2,7.22979211807251,7.1214399337768555,0.3653735358454857,55,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.35673332214355,3,1500.0,1515.0,1500.0,1515 1515 1515 1515 1515 1515 1515 1515 1515 1455 1455 1170 1170 1455 1455 1500 1500 1500 1500 1500 1500 1500 1500 1500,693.614,True,True,True,
s3w8g64,3,8,64,256,3,768,3072,2,6.025871992111206,5.922239780426025,0.3570776309462132,66,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.12845039367676,3,1665.0,1665.0,1665.0,1665 1680 1680 1665 1665 1665 1665 1665 1665 1455 1455 1350 1350 1605 1605 1650 1650 1665 1665 1650 1650 1665 1665 1665,686.065,False,True,True,high
s3w8g16,3,8,16,64,13,832,3328,2,7.856448173522949,7.727839946746826,0.4507184079139541,51,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.90560007095337,3,1500.0,1530.0,1500.0,1530 1530 1515 1515 1515 1515 1515 1515 1515 1515 1065 1065 1350 1350 1470 1470 1485 1485 1500 1500 1500 1500 1500 1500,685.5664999999999,True,True,True,
s3w4g1,3,4,1,64,13,832,3328,2,9.579808235168457,9.399999618530273,1.0717023379890767,41,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.3447389602661,3,1395.0,1410.0,1395.0,1410 1425 1425 1410 1410 1410 1410 1410 1410 1275 1275 765 765 1170 1170 1350 1350 1395 1395 1395 1395 1395 1395 1395,685.047,True,True,True,
s5w8g1,5,8,1,64,13,832,3328,2,9.682208061218262,9.289119720458984,1.0878167972299981,41,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.1412124633789,3,1395.0,1425.0,1395.0,1425 1425 1410 1410 1410 1410 1410 1410 1230 1230 855 855 1245 1245 1350 1350 1395 1395 1395 1395 1395 1395 1395 1395,687.5525,True,True,True,
s3w8g8,3,8,8,64,13,832,3328,2,7.9852800369262695,7.825471878051758,0.36792974541766477,49,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,380.7161626815796,3,1485.0,1485.0,1500.0,1485 1485 1485 1485 1500 1500 1500 1500 1455 1455 1230 1230 1515 1515 1485 1485 1470 1470 1470 1470 1470 1470 1500,694.711,True,True,True,
s2w4g1,2,4,1,64,13,832,3328,2,9.083711624145508,8.256383895874023,1.0778550772357556,45,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,344.77545738220215,3,1425.0,1455.0,1440.0,1455 1440 1440 1425 1425 1410 1410 1425 1425 1050 1050 1005 1005 1395 1395 1425 1425 1440 1440 1440 1440 1425 1425 1440 1440,692.003,True,True,True,
s3w8g1,3,8,1,64,13,832,3328,2,9.843775749206543,9.630399703979492,1.1166156028143162,40,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,343.6697301864624,3,1395.0,1410.0,1395.0,1410 1410 1410 1410 1410 1410 1395 1395 1395 1395 675 675 900 900 1215 1215 1350 1350 1365 1365 1395 1395 1395 1395,678.3530000000001,True,True,True,
s3w8g64,3,8,64,64,13,832,3328,2,8.155424118041992,7.944416046142578,0.5256685700795788,49,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.11996841430664,3,1485.0,1500.0,1485.0,1500 1500 1500 1485 1485 1485 1485 1485 1485 1005 1005 1275 1275 1455 1455 1455 1455 1500 1500 1500 1500 1500 1500 1485,690.418,True,True,True,
s4w8g1,4,8,1,64,13,832,3328,2,9.925600051879883,9.60863971710205,0.8864500272767811,39,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,344.3927698135376,3,1350.0,1350.0,1365.0,1350 1350 1365 1365 1380 1380 1380 1380 1395 1395 675 675 1155 1155 1305 1305 1365 1365 1335 1335 1335 1335 1365,695.608,False,True,True,low
s2w8g1,2,8,1,64,13,832,3328,2,10.249983787536621,10.15062427520752,0.9803689343014275,38,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.6421718597412,3,1477.5,1485.0,1485.0,1485 1485 1485 1485 1485 1485 1485 1485 1440 1440 810 810 1170 1170 1425 1425 1440 1440 1485 1485 1470 1470 1485 1485,684.348,True,True,True,
s3w8g64,3,8,64,64,14,896,3584,2,8.877375602722168,8.451711654663086,0.5005436950507779,45,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,344.46979236602783,3,1470.0,1470.0,1485.0,1470 1470 1455 1455 1470 1470 1500 1500 1500 1500 1020 1020 1320 1320 1455 1455 1470 1470 1455 1455 1485 1485 1485 1485,679.9225,True,True,True,
s3w8g1,3,8,1,64,14,896,3584,2,10.713695526123047,10.482272148132324,1.0396565353015406,37,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,348.965407371521,3,1380.0,1395.0,1380.0,1395 1395 1365 1365 1365 1365 1395 1395 1395 1395 690 690 1215 1215 1305 1305 1380 1380 1380 1380 1380 1380 1380 1380,697.2445,False,True,True,low
s2w4g1,2,4,1,64,14,896,3584,2,9.56113576889038,9.174495697021484,1.2086800320260673,42,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,348.4273614883423,3,1425.0,1455.0,1440.0,1455 1455 1440 1440 1440 1440 1425 1425 1440 1440 705 705 1215 1215 1410 1410 1425 1425 1425 1425 1440 1440 1425 1425 1440,694.736,True,True,True,
s3w4g1,3,4,1,64,14,896,3584,2,10.31553602218628,10.144415855407715,1.3082320553428441,38,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,357.9211883544922,3,1402.5,1410.0,1410.0,1410 1410 1410 1410 1410 1410 1410 1410 1020 1020 660 660 1200 1200 1380 1380 1395 1395 1395 1395 1410 1410 1410 1410,681.847,True,True,True,
s4w8g1,4,8,1,64,14,896,3584,2,10.755088329315186,10.512063980102539,1.0163442702715553,36,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,348.73481464385986,3,1350.0,1380.0,1350.0,1380 1350 1350 1380 1380 1395 1395 1395 1395 1290 1290 930 930 1290 1290 1350 1350 1335 1335 1365 1365 1350 1350,697.421,False,True,True,low
s3w8g16,3,8,16,64,14,896,3584,2,8.437664031982422,8.287839889526367,0.5108277691678301,47,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.05542373657227,3,1500.0,1530.0,1500.0,1530 1530 1500 1500 1515 1515 1515 1515 1515 1515 1050 1050 1335 1335 1485 1485 1500 1500 1500 1500 1500 1500 1500 1500,687.3130000000001,True,True,True,
s5w8g1,5,8,1,64,14,896,3584,2,10.49721622467041,10.193632125854492,1.203959399198312,38,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,345.08147048950195,3,1395.0,1410.0,1395.0,1410 1410 1395 1395 1395 1395 1395 1395 1395 1395 840 840 1185 1185 1320 1320 1365 1365 1380 1380 1395 1395 1395 1395,696.7715000000001,True,True,True,
s3w8g8,3,8,8,64,14,896,3584,2,8.587520122528076,8.401087760925293,0.4551461006296778,46,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,351.4969959259033,3,1485.0,1485.0,1500.0,1485 1485 1485 1485 1500 1500 1500 1500 1515 1515 1080 1080 1395 1395 1500 1500 1485 1485 1485 1485 1485 1485 1500 1500,688.509,True,True,True,
s2w8g1,2,8,1,64,14,896,3584,2,11.310336112976074,11.161919593811035,0.7705360605326976,35,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,371.7756471633911,3,1440.0,1440.0,1455.0,1440 1440 1440 1455 1455 1455 1455 1440 1425 1425 1050 1050 1425 1425 1440 1440 1425 1425 1455 1455 1425 1425 1455 1455,693.912,True,True,True,
s3w8g16,3,8,16,64,15,960,3840,2,9.108863830566406,8.93932819366455,0.5206698596734234,43,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,338.7039051055908,3,1507.5,1560.0,1515.0,1560 1560 1515 1515 1515 1515 1515 1515 1530 1530 1200 1200 1305 1305 1455 1455 1500 1500 1500 1500 1500 1500 1515 1515,673.7725,True,True,True,
s5w8g1,5,8,1,64,15,960,3840,2,11.177536010742188,10.721504211425781,1.6390703023898645,35,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,346.1074848175049,3,1387.5,1410.0,1410.0,1410 1425 1425 1410 1410 1410 1410 1410 1410 1335 1335 840 840 1170 1170 1335 1335 1380 1380 1380 1380 1395 1395 1410,691.783,False,True,True,low
s3w8g1,3,8,1,64,15,960,3840,2,11.436896324157715,11.174431800842285,1.1186883919741168,35,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.5781126022339,3,1387.5,1410.0,1395.0,1410 1410 1410 1380 1380 1395 1395 1395 1395 1200 1200 735 735 1185 1185 1275 1275 1380 1380 1395 1395 1395 1395 1395,696.088,False,True,True,low
s3w4g1,3,4,1,64,15,960,3840,2,11.20787239074707,11.011263847351074,1.1321512898998247,35,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.172926902771,3,1395.0,1380.0,1395.0,1380 1395 1395 1395 1395 1395 1395 1410 1410 1275 1275 945 945 1290 1290 1395 1395 1395 1395 1395 1395 1380 1380 1395,697.3105,True,True,True,
s2w8g1,2,8,1,64,15,960,3840,2,12.023551940917969,11.756128311157227,1.1682297875859917,33,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,368.037540435791,3,1455.0,1485.0,1455.0,1485 1500 1500 1455 1455 1440 1440 1440 1440 1065 1065 1080 1080 1395 1395 1455 1455 1455 1455 1470 1470 1470 1470 1455,695.808,True,True,True,
s3w8g64,3,8,64,64,15,960,3840,2,9.560384273529053,9.008064270019531,0.5554989049790083,42,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.2490568161011,3,1470.0,1485.0,1485.0,1485 1485 1485 1470 1470 1485 1485 1470 1470 1425 1425 1095 1095 1395 1395 1440 1440 1470 1470 1500 1500 1470 1470 1485,693.336,True,True,True,
s4w8g1,4,8,1,64,15,960,3840,2,11.548624038696289,11.296607971191406,1.1137031069136254,34,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.4836196899414,3,1350.0,1275.0,1365.0,1275 1275 1320 1320 1365 1365 1380 1380 1380 1380 780 1095 1095 1350 1350 1350 1350 1350 1350 1305 1305 1320 1320 1365,693.939,False,False,True,low
s2w4g1,2,4,1,64,15,960,3840,2,9.959808349609375,9.481087684631348,1.2263331970465106,41,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,357.7826871871948,3,1410.0,1470.0,1425.0,1470 1470 1425 1425 1440 1440 1410 1410 1410 1410 690 690 1275 1275 1410 1410 1410 1410 1440 1440 1425 1425 1410 1410 1425,692.618,True,True,True,
s3w8g8,3,8,8,64,15,960,3840,2,9.217936038970947,8.99779224395752,0.5261995529516973,44,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,340.79027462005615,3,1485.0,1530.0,1485.0,1530 1530 1500 1500 1500 1500 1485 1485 1485 1485 1215 1215 1215 1215 1455 1455 1500 1500 1485 1485 1515 1515 1485 1485,689.986,True,True,True,
s4w8g1,4,8,1,64,16,1024,4096,2,12.099871635437012,11.814399719238281,1.309920723533449,33,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,373.17206287384033,3,1387.5,1395.0,1395.0,1395 1410 1410 1395 1395 1395 1395 1395 1395 840 840 825 825 1185 1185 1305 1305 1365 1365 1380 1380 1395 1395 1395,694.257,False,True,True,low
s3w8g8,3,8,8,256,4,1024,4096,2,7.645776033401489,7.34665584564209,0.33849888762149666,52,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,351.29798460006714,3,1710.0,1710.0,1725.0,1710 1695 1695 1725 1725 1725 1725 1755 1755 1620 1620 1500 1500 1680 1680 1710 1710 1695 1695 1710 1710 1710 1710 1725,692.829,False,True,True,high
s2w4g1,2,4,1,64,16,1024,4096,2,10.642528057098389,10.248800277709961,1.477918670634409,38,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.72131633758545,3,1425.0,1440.0,1425.0,1440 1425 1425 1440 1440 1425 1425 1425 1425 570 570 1110 1110 1380 1380 1425 1425 1425 1425 1425 1425 1440 1440 1425 1425,693.808,True,True,True,
s3w8g64,3,8,64,64,16,1024,4096,2,10.133888244628906,9.594880104064941,0.36282115528073944,38,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.66528034210205,3,1455.0,1440.0,1455.0,1440 1470 1470 1500 1500 1485 1485 1470 1470 1470 1470 1275 1275 1455 1455 1440 1440 1455 1455 1455 1455 1455 1455,695.915,True,True,True,
s3w4g1,3,4,1,64,16,1024,4096,2,11.84439992904663,11.457216262817383,1.249543824941405,34,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.6311025619507,3,1402.5,1440.0,1410.0,1440 1440 1410 1410 1410 1410 1410 1410 1260 1260 765 765 1155 1155 1335 1335 1395 1395 1395 1395 1410 1410 1410 1410,692.596,True,True,True,
s2w8g1,2,8,1,256,4,1024,4096,2,8.297167778015137,8.190943717956543,0.4768362677224383,48,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,340.5635509490967,3,1695.0,1680.0,1695.0,1680 1725 1725 1710 1710 1695 1695 1695 1695 1680 1275 1275 1545 1545 1650 1650 1695 1695 1665 1665 1710 1710 1695 1695,692.222,False,True,True,high
s5w8g1,5,8,1,64,16,1024,4096,2,11.94700813293457,11.58409595489502,1.4229298808624569,33,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.56272315979004,3,1395.0,1410.0,1410.0,1410 1410 1410 1410 1410 1410 1410 1410 1410 750 750 1080 1080 1335 1335 1380 1380 1380 1380 1395 1395 1395 1395 1410,686.842,True,True,True,
s2w8g1,2,8,1,64,16,1024,4096,2,13.030303955078125,12.732000350952148,0.5419504342830274,29,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,336.81564712524414,3,1425.0,1425.0,1425.0,1425 1425 1425 1425 1455 1455 1455 1455 1470 1470 960 960 1380 1380 1470 1470 1425 1425 1425 1425 1425 1425,694.102,True,True,True,
s3w8g8,3,8,8,64,16,1024,4096,2,9.530191898345947,9.316287994384766,0.5141893573944374,42,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.2690591812134,3,1522.5,1560.0,1545.0,1560 1560 1545 1545 1545 1545 1515 1515 1530 1530 1170 1170 1335 1335 1500 1500 1500 1500 1515 1515 1560 1560 1545 1545,688.0335,True,True,True,
s3w4g1,3,4,1,256,4,1024,4096,2,8.389439582824707,8.175519943237305,0.5114262854188207,47,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,333.9555835723877,3,1770.0,1770.0,1800.0,1770 1815 1815 1770 1770 1770 1785 1785 1755 1755 1395 1395 1635 1635 1725 1725 1770 1770 1755 1755 1785 1785 1800 1800,689.52,False,True,True,high
s3w8g1,3,8,1,64,16,1024,4096,2,12.112751960754395,11.889856338500977,1.3403086822480423,32,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,372.4837474822998,3,1387.5,1410.0,1395.0,1410 1410 1410 1410 1410 1410 1410 1410 1350 1350 825 825 1110 1110 1275 1275 1335 1335 1380 1380 1395 1395 1395 1395,693.732,False,True,True,low
s3w8g64,3,8,64,256,4,1024,4096,2,8.102944374084473,7.992415904998779,0.4544932971871128,49,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.5518102645874,3,1642.5,1665.0,1650.0,1665 1665 1665 1665 1650 1650 1650 1650 1665 1665 1260 1260 1470 1470 1590 1590 1635 1635 1635 1635 1635 1635 1650 1650,676.488,False,True,True,high
s3w8g1,3,8,1,256,4,1024,4096,2,8.072896003723145,7.963744163513184,0.42268263148463014,49,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.6747522354126,3,1665.0,1665.0,1665.0,1665 1665 1665 1665 1665 1665 1665 1665 1665 1320 1320 1485 1485 1650 1650 1665 1665 1665 1665 1680 1680 1665 1665 1665,688.076,False,True,True,high
s3w8g16,3,8,16,64,16,1024,4096,2,9.35539197921753,9.226400375366211,0.46087257873517257,42,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,348.4991340637207,3,1530.0,1575.0,1560.0,1575 1575 1575 1575 1545 1545 1515 1515 1560 1560 1230 1230 1365 1365 1500 1500 1515 1515 1515 1515 1560 1560 1560 1560,683.6145,True,True,True,
s5w8g1,5,8,1,256,4,1024,4096,2,7.826176166534424,7.5366082191467285,0.4820188341057096,51,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.1672329902649,3,1665.0,1710.0,1665.0,1710 1710 1665 1665 1680 1680 1665 1665 1650 1650 1305 1305 1590 1590 1650 1650 1680 1680 1665 1665 1665 1665 1665 1665,693.4960000000001,False,True,True,high
s4w8g1,4,8,1,256,4,1024,4096,2,7.723904132843018,7.379648208618164,0.47717620403942074,51,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.5985908508301,3,1680.0,1710.0,1680.0,1710 1710 1680 1680 1680 1680 1680 1680 1680 1680 1290 1290 1500 1500 1620 1620 1665 1665 1680 1680 1680 1680 1680 1680,686.8405,False,True,True,high
s2w4g1,2,4,1,256,4,1024,4096,2,8.933008193969727,8.820416450500488,0.44324414415912505,44,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.0637788772583,3,1815.0,1830.0,1830.0,1830 1830 1830 1830 1830 1815 1815 1830 1830 1800 1800 1395 1395 1650 1650 1770 1770 1785 1785 1815 1815 1815 1815 1830,676.391,False,True,True,high
s3w8g16,3,8,16,256,4,1024,4096,2,7.803199768066406,7.700384140014648,0.31660987579853,51,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.2055983543396,3,1680.0,1695.0,1680.0,1695 1695 1680 1680 1710 1710 1695 1695 1710 1710 1455 1455 1545 1545 1680 1680 1695 1695 1695 1680 1680 1680 1680 1680,691.758,False,True,True,high
s4w8g1,4,8,1,64,1,64,256,3,0.8148159980773926,0.7804480195045471,0.07329133405889225,484,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,381.8570884466171,3,1500.0,1545.0,1515.0,1545 1545 1470 1470 1515 1515 1500 1500 1500 1500 795 795 1350 1350 1455 1455 1500 1500 1470 1470 1470 1470 1500 1500 1515 1515,693.088,True,True,True,
s3w8g1,3,8,1,64,1,64,256,3,0.8036960065364838,0.7466880083084106,0.03335135320816429,492,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,387.2101779580116,3,1410.0,1665.0,1440.0,1665 1665 1410 1410 1425 1425 1455 1455 1410 1410 1185 1185 1395 1395 1395 1395 1425 1425 1395 1395 1410 1410 1410 1410 1440 1440,693.275,True,False,True,
s2w8g1,2,8,1,64,1,64,256,3,0.9074719846248627,0.8691200017929077,0.04973247275392337,446,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.1795809864998,3,1597.5,1680.0,1575.0,1680 1710 1710 1575 1575 1545 1545 1575 1575 1425 1425 1260 1260 1485 1485 1620 1620 1665 1665 1650 1650 1635 1635 1620 1620 1575,692.8399999999999,False,False,True,high
s2w4g1,2,4,1,64,1,64,256,3,0.8668319880962372,0.8387200236320496,0.04717765639641393,462,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.9976628422737,3,1590.0,1665.0,1635.0,1665 1665 1695 1695 1620 1590 1590 1590 1590 1215 1215 1335 1335 1530 1530 1515 1515 1515 1515 1635 1635 1620 1620 1620 1620 1635,695.4615,False,True,True,high
s3w8g16,3,8,16,64,1,64,256,3,0.8034560084342957,0.7629439830780029,0.08175542108517173,490,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.47728061676025,3,1440.0,1425.0,1440.0,1425 1455 1455 1440 1440 1440 1440 1440 1440 720 720 1170 1170 1410 1410 1425 1425 1410 1410 1470 1470 1440 1440 1455 1455 1440,691.466,True,True,True,
s3w8g64,3,8,64,64,1,64,256,3,0.802623987197876,0.7577599883079529,0.08157641453890074,498,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.6324138045311,3,1440.0,1455.0,1425.0,1455 1425 1425 1470 1470 1440 1440 1455 1455 1200 1200 1050 1050 1365 1365 1440 1440 1425 1425 1455 1455 1455 1455 1470 1470 1425,692.9815000000001,True,True,True,
s5w8g1,5,8,1,64,1,64,256,3,0.8033919930458069,0.7576000094413757,0.06509421349586952,505,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.07657516002655,3,1425.0,1470.0,1455.0,1470 1470 1410 1410 1455 1455 1425 1425 1455 1320 1320 1230 1230 1425 1425 1425 1425 1410 1410 1410 1410 1425 1425 1425 1425 1455,694.674,True,True,True,
s3w8g8,3,8,8,64,1,64,256,3,0.8069760203361511,0.7549120187759399,0.08187364327538176,499,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,357.0507844090462,3,1425.0,1440.0,1425.0,1440 1425 1425 1425 1425 1425 1425 1425 1425 1350 1350 1005 1005 1395 1395 1425 1425 1425 1425 1485 1485 1455 1455 1440 1440 1425,689.2855,True,True,True,
